-44/39,0,0,1,3,0,-2,5,-2,-8,9,1,-2,-7,7,-3,1,-14,2,-14,8,-13,4,11,-17,7
-47/39,0,0,0,-5,4,-2,5,-2,6,-2,-4,-3,3,-6,-8,-2,8,10,16,-4,-11,-16,12,-14,-18
3/38,0,0,4,0,4,2,2,-2,4,10,-9,-2,12,12,-11,4,-12,1,5,-1,-13,-7,17,12,-10
23/96,0,0,0,1,4,0,3,1,-7,0,10,5,4,-2,-6,1,0,-7,-3,-15,-16,5,6,-1,-9
-62/15,-1,0,0,0,-5,-5,2,1,6,0,-10,5,2,-10,-8,6,-4,-13,12,6,2,11,-4,-4,8
32/33,0,0,1,-5,-2,6,-6,1,-8,-5,4,6,0,-7,-6,10,-13,2,10,0,-2,5,4,10,-13
-7/60,0,0,0,1,-2,-5,2,1,3,4,10,-5,8,6,13,0,0,8,12,8,12,-4,-16,12,2
-10/61,-1,-2,0,-5,-1,-1,3,-2,3,4,1,-2,6,4,12,0,-1,-4,1,2,-1,-1,-3,-7,-18
24/49,0,0,2,-5,4,-5,2,1,6,6,-1,10,3,-1,-8,7,13,5,4,-4,1,-16,-3,9,-13
23/45,0,0,0,3,-5,-6,3,1,-7,-2,-9,2,6,4,-8,6,-9,-2,-12,-15,-6,-16,16,0,6
-85/2,0,2,0,3,4,1,-8,1,-3,4,-10,10,-3,-2,0,-4,-10,-10,-8,-12,-10,-16,12,0,14
-1/326,0,2,1,-5,-2,6,5,1,-8,-2,-4,-5,12,-12,-11,-11,0,1,8,-12,2,6,-3,3,17
1/1303,0,2,2,0,0,-1,2,-2,-4,3,2,2,8,-4,-6,0,6,2,4,5,-14,-7,-16,2,8
-1/3911,0,2,2,-5,0,6,3,-2,-4,6,6,11,2,-2,8,6,0,4,10,14,-11,-7,-3,6,-2
1/557,0,-2,3,1,0,-6,-3,1,4,-4,1,-5,-6,8,4,-6,-7,-5,5,-1,2,-11,6,18,-1
1/560,0,-2,0,-5,6,2,3,-2,-8,9,4,-2,-6,-6,-6,-4,6,-4,-7,0,-8,-9,-11,-10,2
-1/1304,0,2,4,3,0,1,1,-2,6,4,0,-8,-5,10,-1,1,9,1,-10,14,2,-7,4,-14,-5
116/9,0,0,1,1,0,2,5,1,6,-10,6,-2,-7,-9,8,9,-13,6,8,3,7,-16,0,3,-18
19/37,0,2,-3,1,-1,2,6,1,-8,-4,-4,-8,7,-1,-11,-9,0,-6,8,-5,-10,2,2,-9,10
19/87,0,0,-3,-5,-2,-5,4,1,6,-6,-6,-5,-6,-10,-1,0,0,-4,12,11,-2,-10,-9,9,13
-4/35,0,2,0,-5,0,2,-3,-2,-3,0,1,10,4,-2,-11,0,0,-2,2,-12,2,15,0,-6,2
-88/37,0,-2,2,-5,0,-5,3,1,-4,-10,6,-8,-7,1,6,-11,6,13,-14,7,-2,-6,6,6,8
-33/19,0,0,3,1,0,2,-4,-2,4,-5,-9,-2,-7,-3,0,-3,-1,6,-12,-1,-1,5,0,-8,-14
-97/54,0,0,3,3,0,2,-3,-2,6,-5,4,-2,-7,10,1,10,-4,6,-14,-5,-7,4,12,0,8
-19/39,0,0,1,-5,2,-2,2,1,2,4,8,-7,-4,4,4,6,6,-3,-13,6,-6,11,0,-1,10
45/22,0,-3,0,3,-2,-5,-4,1,-3,-4,-9,-10,-4,-1,0,6,0,-1,4,0,12,-11,4,-6,-14
89/3,0,0,0,-5,-3,-5,1,-2,-4,7,-5,-2,6,-6,8,0,0,-4,8,0,-2,-15,12,-13,13
-92/5,0,-2,0,-5,0,-5,-6,1,-7,0,-7,2,-9,8,-6,-10,-7,1,-6,-8,5,-15,6,9,8
-186/11,1,0,1,1,-2,0,2,1,0,7,-10,-5,-9,6,1,0,-13,-2,2,6,-8,-4,2,0,17
-21,0,0,1,1,-5,-5,-3,-2,6,-5,1,-5,6,-2,-4,-11,-4,6,-2,11,-5,-14,3,12,3
-94/5,1,2,0,-5,-5,0,2,1,6,4,6,5,-6,8,-8,5,0,8,10,9,-11,-16,3,-9,8
55/4,0,2,0,-5,0,-5,4,1,6,0,6,5,-3,10,4,-2,4,1,-11,6,-7,6,-4,-6,-18
59/6,0,0,2,-5,0,6,1,-2,2,-4,0,-5,3,-6,4,-3,-12,-11,4,-13,2,-8,-11,-6,16
40/59,0,-2,0,-5,6,0,2,0,-9,4,-4,-7,6,0,11,6,10,2,-6,0,-4,-7,3,-16,2
-98/45,-1,0,0,1,-5,2,2,1,2,-5,-2,-10,0,4,4,0,0,1,-12,12,5,-8,-8,-14,2
-91/5,0,2,0,1,2,-7,-4,1,4,-4,10,-8,-1,10,4,1,-4,0,-11,6,0,-4,14,3,8
81/43,0,0,2,-5,4,-5,-4,0,-9,-5,1,-3,6,-12,-6,6,4,4,-4,6,-5,-8,16,9,2
76/71,0,-2,4,1,-1,-5,2,1,-3,-5,-5,-11,6,9,7,6,-13,10,11,4,4,-9,6,1,0
74/69,1,0,4,3,6,6,-5,-2,0,-5,0,-11,-4,-1,-3,-6,-9,0,4,-12,-4,1,16,-14,-2
-28/59,0,2,-2,1,-3,-1,2,1,1,4,1,6,3,4,-3,5,10,10,4,15,-13,13,14,-6,13
42/19,-1,0,3,1,0,6,-3,-2,-3,3,3,-5,0,4,3,-7,-2,0,-12,0,14,-8,0,9,-10
86/37,-1,-2,2,0,4,-1,-5,1,-6,-10,-10,-8,12,-1,-3,1,0,10,8,-8,10,6,2,-6,-2
289/30,0,0,0,0,6,-5,-8,1,-3,0,-8,8,-1,5,-10,-9,-4,10,-14,10,-13,11,8,-6,-8
95/9,0,0,0,1,-1,6,2,1,6,-5,-1,11,1,-6,0,-10,6,-6,0,11,-2,13,8,-8,14
73/7,0,2,2,-5,-5,1,-3,1,-8,-1,6,-2,4,6,0,6,-2,-12,8,-15,-11,13,14,-6,1
146/15,-1,0,0,1,0,-5,6,-2,-4,-7,10,11,-9,-1,-11,-6,0,4,-12,3,-11,-16,16,18,3
52/61,0,2,3,1,4,-7,6,-2,-3,-1,1,5,-3,-2,0,-11,-13,-4,-5,13,-14,-4,-3,-14,-9
23/71,0,2,0,1,0,-6,-6,-2,-7,-2,6,-2,-3,6,-8,6,6,-7,4,4,-11,11,2,10,17
288/29,0,0,-2,0,4,-5,1,1,6,-6,3,8,-6,-1,-11,1,-14,-7,10,5,-14,-15,-7,-10,-6
577/56,0,-2,2,-5,4,4,-1,1,4,4,-6,10,-2,12,-6,-6,-12,4,12,12,7,-8,-16,0,-1
-91/69,0,0,0,1,6,-7,5,-2,0,-8,10,5,-9,-6,0,-2,4,-10,2,-8,-6,-4,6,6,3
-91/68,0,2,0,1,-3,-7,-2,1,-4,-5,-8,-7,0,-6,-6,-3,5,-3,-12,5,11,5,-16,12,-2
-93/11,0,0,-3,3,-2,2,1,-2,6,10,-10,-2,12,9,-10,-10,-4,2,-11,-13,-10,-8,-9,-14,11
-23/3,0,0,2,-5,4,2,5,1,-7,-7,-9,-2,1,8,-6,6,6,-2,4,13,-6,-4,1,-2,-12
-57/50,0,0,0,1,4,-1,-5,1,-8,-10,-4,10,12,-2,0,3,-13,-3,-13,16,12,-6,8,-2,9
-24/25,0,0,0,0,-2,4,2,1,3,-4,-10,10,-7,6,-11,6,-7,-5,-8,8,-8,0,15,-3,1
-3367/3,0,0,0,1,4,-7,5,1,-4,0,-10,-11,-6,-4,6,-4,-4,-8,-4,-12,-13,-12,9,-8,-9
27/16,0,0,-2,3,-5,-1,1,-2,2,-10,1,-8,0,10,1,-7,6,-11,5,-2,2,-15,6,-6,-2
81/47,0,0,-3,-5,4,0,4,1,1,3,2,-10,-3,12,3,5,1,10,8,-15,-10,-1,12,12,2
85/52,0,2,0,-5,-5,-2,-8,1,6,10,2,10,-5,-10,0,4,-14,8,-4,4,11,-8,-3,2,1
22/13,-1,2,1,1,0,-2,2,1,3,-3,4,5,6,2,-6,6,-4,-6,-8,6,-6,4,-16,6,2
83/48,0,0,4,0,4,0,6,-2,3,-5,-1,-2,1,12,0,7,-14,-5,12,-3,-13,13,0,10,2
65/92,0,2,0,1,0,-7,-6,-2,0,9,-4,10,0,-6,-6,-4,10,13,5,8,-10,-5,-16,-10,-8
66/91,-1,0,2,-5,0,-2,5,1,-8,-7,-4,-6,12,-3,0,-6,-5,8,14,8,0,-4,8,-6,14
64/93,0,0,-3,-5,-3,-6,-3,1,6,4,2,-2,-6,10,-10,-2,-4,2,-10,-12,-6,-10,2,-1,-2
-45/58,0,0,0,1,4,6,-3,1,6,-6,10,-5,-9,4,1,-2,6,-2,-4,-13,-8,15,-1,-3,-1
98/39,-1,0,3,1,0,-2,-5,-2,-3,-2,-1,-8,-2,4,0,1,0,8,-12,8,-4,-4,-16,12,-12
91/83,0,-2,0,1,2,-7,2,-2,6,0,-7,-1,8,2,-6,-4,-2,6,-14,-12,-2,-16,-16,1,11
45/43,0,-3,0,3,6,-5,2,1,6,-8,-9,2,-7,-12,-8,-9,8,6,0,0,4,-14,12,1,-4
87/44,0,0,-3,-5,-2,6,1,1,4,-10,-8,5,-4,-6,-6,6,4,-11,4,0,-13,13,0,6,-2
47/30,0,0,0,1,6,0,4,1,6,-10,0,-7,-2,10,-8,4,10,6,2,8,-6,-11,1,-1,2
29/10,0,-2,0,-5,-3,6,-3,0,-9,-10,6,2,-9,4,0,-10,6,-1,5,-8,-2,-1,0,-7,-2
-59/84,0,0,1,-5,-5,2,-3,-2,-6,10,1,-7,8,12,4,-12,-12,10,-12,-12,2,-1,-4,-7,0
13/95,0,-2,0,-5,4,-7,2,-2,1,-1,-1,-7,-6,7,1,7,-2,-13,-11,-15,2,-6,-3,-8,11
19/98,0,-2,2,-5,-2,6,-3,1,3,6,1,11,-6,-2,10,-2,-2,-6,-2,-4,-13,0,-16,10,10
-29/95,0,-2,0,-5,6,-1,-4,-2,-8,-10,2,10,2,6,-6,1,-5,-3,-10,5,-13,6,14,-13,2
87/80,0,0,0,0,4,4,2,-2,6,-10,1,5,-6,8,-8,-3,-2,-4,-14,-4,-13,-14,16,6,0
88/81,0,0,-3,0,0,6,6,-2,-3,-3,3,10,0,5,-2,1,6,2,-14,16,0,5,4,9,2
89/83,0,2,-2,1,-1,2,5,-2,6,3,10,2,-9,10,6,-11,6,1,6,-3,7,8,-16,-13,-18
-80/41,0,-2,0,3,-5,6,-3,1,-6,5,1,-2,6,4,-3,6,-9,-13,-10,11,-10,0,-16,18,2
96/43,0,0,-2,-5,-2,4,2,1,4,4,-1,-5,-9,-12,0,-3,0,-2,4,-4,10,8,-4,2,-5
89/43,0,-2,-3,-5,6,-6,-3,-2,-3,-2,1,-2,-3,-12,1,9,10,5,-13,-9,-14,-16,-6,-13,-7
-103/39,0,0,-3,-5,-2,-2,-1,-2,6,10,-1,-8,-1,9,0,-6,-14,13,-12,2,2,-16,-3,4,8
-81/20,0,0,0,-5,-1,6,1,-2,0,0,-9,-7,-9,7,-7,1,0,0,8,-15,-13,6,-4,-6,9
-63/11,0,0,2,1,-2,6,-6,1,3,-10,-1,8,-9,-4,6,6,4,-8,-12,-9,-2,-8,1,1,-18
41/31,0,-2,0,1,4,1,-4,1,6,-4,2,-11,-4,-10,-6,-3,-4,-5,-11,5,-10,5,-6,3,11
81/61,0,0,4,-5,0,-1,2,1,6,-1,3,-2,-7,-1,0,-4,-9,-4,8,-8,4,8,0,-10,2
43/29,0,-2,2,0,-2,2,2,-2,3,-6,-7,11,-3,-1,-8,-6,-4,5,4,-7,-6,4,-3,-14,3
41/30,0,0,0,3,-5,6,5,1,-9,-5,-8,-5,-4,4,0,6,8,6,-14,-8,-11,-1,-6,12,-5
41/72,0,0,2,3,4,-5,-5,1,2,-4,2,6,-4,4,-6,-2,4,1,-14,-15,-7,13,12,1,-7
104/43,0,-2,2,1,2,-7,-3,-2,-9,-3,10,-2,-1,-12,0,-11,8,10,0,-9,-5,-4,-3,6,-14
74/51,-1,0,1,1,0,-5,-2,-2,-3,-4,-9,-11,8,4,-8,6,10,-6,-10,-6,-5,-16,12,-4,5
17/101,0,2,2,0,-2,1,-8,1,3,-3,6,10,6,-1,0,-2,4,-1,-10,5,-6,-15,-4,-7,-14
49,0,2,1,1,4,2,5,-2,-8,7,10,-8,6,-4,4,-6,9,-10,-2,-12,0,-8,6,-14,5
-21/32,0,0,-2,1,6,1,-6,-2,-3,6,1,-5,6,-2,8,-3,10,2,-7,0,-1,11,0,1,2
25/24,0,0,0,1,4,6,-5,1,6,-3,1,10,0,-4,-7,6,13,1,8,12,-6,-8,14,0,9
81/73,0,0,-2,1,6,0,-5,-2,-8,-5,-9,-6,8,8,0,0,0,-8,-3,3,-6,4,-7,6,14
79/73,0,2,-3,3,4,-5,-4,1,4,9,1,-3,-6,2,0,-6,0,10,-12,12,-6,4,-12,12,-2
38/101,-1,2,0,0,0,-1,-3,1,-8,4,-4,10,-7,-7,8,1,-4,-13,2,0,-2,0,4,6,-6
61/68,0,-2,0,0,-2,1,-2,1,6,0,-5,5,-7,10,13,11,13,-13,-14,-4,-2,8,0,18,2
19/89,0,-2,4,0,0,2,-4,1,-3,-3,3,-2,8,6,-6,-6,-4,1,-3,3,4,6,-12,-8,-14
22/87,1,0,4,-5,0,2,5,1,4,-6,8,5,-4,-2,0,6,4,1,3,8,12,-1,8,9,-18
-51/10,0,0,0,-5,4,-5,-8,1,3,0,-4,-1,12,-4,6,-11,0,10,8,-1,2,11,-3,18,-5
-61/19,0,-2,4,1,-1,-5,6,-2,-8,0,10,2,0,4,-8,7,5,-13,8,-12,-5,10,2,3,-6
-59/19,0,2,2,-5,4,2,-3,-2,-3,5,1,-6,-6,9,1,-9,-12,1,12,9,-2,4,10,2,10
-61/71,0,2,2,1,-5,-5,-3,1,0,-7,2,-2,0,2,11,6,9,-13,-14,4,-10,-8,9,-12,12
-63/73,0,-3,1,1,-1,2,4,1,-3,3,-1,2,-9,7,-7,-4,-7,-2,5,12,-6,8,-16,12,2
-61/74,0,2,0,-5,-1,6,-3,1,-4,-1,-9,-8,2,1,-6,-10,-4,-13,8,-4,12,13,-3,-13,-9
-22/43,-1,-2,4,1,0,2,1,-2,-3,6,-2,-2,-4,-12,-3,-12,0,13,0,13,2,-5,5,-6,-2
-76/49,0,-2,2,-5,0,-5,-3,1,-3,-7,-9,-1,-1,8,6,3,-4,2,-10,-12,2,6,9,-15,11
-46/53,1,2,3,1,-5,-6,5,1,-7,6,3,10,3,-1,-6,5,-4,-5,-12,12,10,-11,-11,-15,3
35/4,0,-2,0,1,2,6,-3,1,-8,4,2,10,-3,-2,0,-9,0,13,-14,0,2,5,7,18,14
19/28,0,2,-3,-5,4,1,5,1,-3,10,-10,10,6,-10,-8,1,0,1,-13,14,-1,4,3,3,11
74/85,1,-2,0,-5,-5,-5,-2,1,-9,0,-1,-11,-1,-12,0,0,-2,5,11,8,-10,-6,-15,-15,-7
31/105,0,0,0,-5,4,-5,3,1,-3,9,-10,8,0,-2,6,-9,-4,-7,-14,4,-13,-6,-3,-1,-6
7/51,0,0,3,1,-5,-6,-2,1,2,0,-5,-5,0,-6,6,-4,-11,-10,-10,-5,-8,15,1,-14,12
7/27,0,0,0,1,0,6,3,1,-9,4,6,-2,6,-1,4,-2,11,5,-14,3,7,8,3,3,-19
85/29,0,-2,0,0,0,4,-8,1,6,-6,-10,-1,10,4,-8,-12,0,-7,4,-9,-1,-7,-3,6,6
41/14,0,2,1,-5,6,0,-4,-2,-8,-4,-1,-3,-4,-4,1,-4,-12,10,-2,-12,-1,-6,16,-2,-1
31/74,0,-2,1,1,0,0,-3,-2,-4,4,-10,-8,8,-6,-3,-14,4,-12,-7,-12,-2,-8,14,-10,18
32/75,0,0,0,-5,2,4,1,1,-3,6,3,-3,0,-6,0,-10,-2,-4,11,-12,-5,6,-11,-6,-2
-82/31,1,-2,2,3,0,6,3,1,3,-5,2,2,-4,-7,7,-4,-12,-10,8,-12,10,-5,1,18,-2
-40,0,-2,0,1,-3,6,5,-2,2,-10,-1,-10,-6,10,0,5,0,-5,-13,-15,-11,12,-3,-14,-12
75/37,0,0,0,1,4,-5,-3,0,3,9,-4,-8,-6,4,-11,-2,0,4,5,11,-6,-8,17,6,6
74/35,-1,2,0,-5,-3,2,-5,-2,6,6,3,-11,2,1,-2,6,-4,8,-13,4,4,-4,-16,2,1
-49/38,0,2,0,1,6,2,-4,-2,-3,4,-2,-7,-4,2,-8,6,6,4,11,16,-5,15,-3,-1,10
-31/26,0,2,1,-5,2,-2,-5,0,-3,7,-10,5,0,-6,0,10,-4,8,-11,6,6,-10,12,2,-7
-70/17,1,2,0,1,-2,0,-2,1,0,4,-5,-7,6,-4,-6,0,2,-5,2,-6,14,1,0,4,-2
-1/21,0,0,1,-5,-5,-5,-3,1,1,4,-4,10,-9,4,-6,-7,-14,1,5,-4,-16,-16,-11,18,-2
-5/219,0,0,0,0,4,-1,5,1,-3,4,-9,2,7,12,-6,-9,10,-10,4,-5,-6,6,-3,1,-6
-4/219,0,0,2,-5,-3,0,-6,-2,-3,6,-4,2,-4,10,-8,9,2,-1,4,16,-6,4,0,-1,-18
-25/887,0,2,0,1,0,-1,2,0,4,3,0,-7,-4,9,-8,-6,-7,8,12,11,0,-16,0,-12,10
-19/889,0,-2,1,-5,-3,-5,2,1,3,0,-5,10,-2,1,10,-10,0,-4,8,-5,7,-16,-4,8,-7
-7/222,0,0,1,1,-1,-6,-1,-2,-8,0,3,-8,-7,10,-6,7,-14,1,-11,-2,2,10,3,-17,-5
-4/221,0,2,2,1,4,-2,-2,1,-8,5,1,-8,10,7,0,6,6,10,0,-15,-6,-11,9,-15,-2
-5/222,0,0,0,1,-2,-5,6,1,-3,6,1,-8,-3,6,-1,-4,-4,-5,-10,-15,-6,-14,12,-13,-1
-3/110,0,0,0,-5,-2,-6,-5,1,-9,6,-4,-2,6,8,-6,-2,0,-1,2,-5,-10,-5,14,-12,1
23/52,0,-2,1,3,4,-2,-5,-2,-7,4,2,-8,-6,-10,8,-4,6,-4,-14,-8,-13,-5,-4,6,13
-20/97,0,2,0,1,6,2,-3,1,-9,-1,-9,-8,7,-4,6,-2,-11,13,2,-9,7,-9,14,3,4
67/71,0,-2,0,-5,0,-1,5,-2,-4,2,-10,11,6,8,10,6,7,2,-5,4,-8,-4,8,-1,-1
73/21,0,0,0,-5,-3,2,2,1,-8,0,-6,10,2,-1,-8,-10,7,6,-10,-4,-11,10,-3,-6,-12
-72/83,0,-3,0,1,6,-1,-6,1,6,-10,2,6,10,0,0,-10,6,8,-10,4,2,-10,-16,10,10
-71/81,0,0,2,-5,4,4,2,0,-9,6,-2,10,-4,4,-6,1,-3,8,4,-12,-2,-1,-16,6,9
-37/41,0,2,3,1,4,2,-6,-2,1,0,10,-11,6,4,8,-12,-7,-4,11,-9,-13,13,0,-6,-10
93,0,0,3,1,4,0,-3,-2,-3,-4,-10,-5,-1,8,-8,-10,0,10,4,3,-14,-10,10,6,-1
-619/2,0,2,2,1,-3,-1,2,1,-3,-3,4,-2,-9,-1,-6,-3,-11,4,-14,-8,6,10,-4,0,-6
-622,1,-2,2,0,4,0,1,1,-4,4,-4,10,-3,1,0,-2,10,-10,3,-4,4,-12,-4,-6,-12
-308/3,0,0,2,1,0,2,2,1,-4,2,3,5,-3,-12,0,4,10,0,2,4,6,-15,-3,-1,9
-76/55,0,-2,0,1,-2,-5,5,1,1,-4,-6,-8,-6,12,8,-3,0,-2,5,-1,2,-15,3,-12,-13
3/14,0,0,0,-5,-5,1,3,-2,-3,2,-4,-11,8,5,0,-14,-2,-8,-4,8,10,-6,-4,-14,12
-5/52,0,2,0,3,0,-2,6,0,-8,-2,4,-8,-9,4,-8,-7,-13,-3,12,12,4,1,-3,1,0
-70,1,-2,0,1,4,-5,5,1,-4,-5,1,-8,-6,8,-8,3,0,-7,-11,2,-8,4,5,8,-18
9/38,0,-3,3,3,-3,-5,5,-2,-9,4,10,-7,-6,0,-8,6,1,-4,-12,-9,11,6,-10,-15,-2
13/75,0,0,0,-5,6,-7,2,1,2,4,2,10,-5,5,-3,1,0,10,-3,-3,-2,-15,7,-14,8
12/73,0,0,1,-5,0,-5,3,1,-8,-3,10,-7,7,4,-2,6,-4,10,-12,0,-6,-7,1,-6,-13
-88/39,0,0,-2,1,0,-2,-3,-2,2,-8,-1,-6,3,-2,7,6,2,-13,5,8,-10,0,12,-1,18
-58/19,1,-2,3,0,-5,6,2,-2,-8,-10,1,-3,6,-4,8,3,2,13,11,8,-14,-6,4,10,-13
-62/23,-1,-2,4,-5,-3,6,4,-2,0,7,-10,-2,6,8,-10,1,4,1,-12,3,-4,11,-15,-6,-10
102/25,-1,0,0,0,-5,0,-8,-2,-3,-10,-1,-5,8,1,0,-6,6,-3,2,-15,-6,8,-4,1,2
78/61,-1,0,-3,3,-1,-7,4,-2,-9,-8,0,-1,6,4,11,-4,0,-4,-10,-12,7,-7,-6,1,-18
73/64,0,2,3,3,-1,-5,2,1,-3,-5,-8,2,12,-1,-6,11,-5,-13,8,8,-11,-10,-4,-2,17
86/29,-1,2,2,1,2,6,-1,0,-4,-6,10,-2,0,-1,6,-2,4,13,12,6,-13,0,2,-14,-2
89/29,0,2,0,-5,0,-5,-5,-2,3,-6,-6,-8,0,4,-3,-2,4,-8,-3,14,-16,-16,14,-13,-4
17/14,0,2,2,-5,-1,-5,-8,1,-6,-3,1,-7,10,6,-6,-7,6,-5,8,-4,6,0,12,-6,2
13/47,0,-2,1,-5,0,-7,4,1,-3,-5,-9,-2,8,-7,3,6,0,2,4,-9,-7,11,-4,-14,-18
-49,0,-2,2,1,2,1,-6,1,-4,0,-9,-7,-2,4,0,-14,0,5,0,3,4,-9,12,-7,-13
-48/23,0,0,1,-5,4,1,-4,-2,0,-5,6,2,-4,7,4,-2,-2,1,-6,2,-7,10,12,2,10
46,-1,2,4,-5,-1,6,6,1,-7,-5,0,-7,-6,10,-8,1,-10,-1,-2,-6,2,10,14,0,12
16/63,0,0,3,-5,-1,-5,1,1,-3,0,4,-8,-6,-6,2,-2,6,13,4,-13,-1,8,6,18,-3
30,-1,0,0,1,0,-5,-3,-2,3,4,1,-6,-4,6,-10,-4,-14,8,-12,14,7,-9,12,-6,-6
89/5,0,2,0,0,0,2,5,-2,0,-5,-2,-2,7,6,-8,-2,4,8,-8,-9,-6,0,2,-13,3
49/3,0,0,-2,1,0,6,2,-2,-3,-8,6,-8,-4,4,13,-12,-11,-8,-14,15,-13,-15,-13,0,-2
97/8,0,-2,2,1,0,-5,-1,1,-3,2,4,2,-9,-3,-6,-11,9,4,-10,-3,-8,-7,-4,-6,8
-25/43,0,-2,0,3,-2,2,4,-2,-6,0,4,10,6,-12,-6,6,-1,5,8,0,-1,11,17,-1,-1
-37/6,0,0,-3,1,-2,-1,-3,1,-3,-10,1,-11,4,-6,-2,-6,-4,-13,-4,8,11,11,-7,12,-7
23/11,0,2,3,-5,-2,-5,3,1,-7,10,10,6,-6,-4,13,-2,6,-7,4,-2,2,11,-5,-7,3
16/7,0,2,0,-5,4,-6,6,1,-4,2,-1,-10,-6,4,6,-2,-11,-4,5,8,8,-8,3,8,-6
-11/84,0,0,4,-5,0,-1,5,0,6,2,0,-5,2,2,1,-2,11,8,5,-3,1,-10,6,6,-3
-6/85,1,0,0,0,-1,2,-2,1,4,5,-2,5,-9,-4,13,-4,10,-2,-11,14,-7,8,16,0,5
92/57,0,0,4,0,-1,-5,-3,-2,-7,-3,-7,-8,6,-4,0,-4,-4,8,5,-12,0,-16,4,18,-12
-60/73,0,0,0,0,-3,6,2,0,6,-2,3,5,-3,-2,0,11,-2,-13,9,-15,-6,-12,4,-15,-3
-66/71,1,0,1,-5,0,0,6,-2,-3,6,3,-7,1,-1,6,-2,-12,8,-14,4,-11,13,8,10,-7
-65/72,0,0,0,1,-1,-7,2,1,-3,3,-5,2,0,4,-6,-2,-1,-3,-10,0,-13,-7,2,-6,2
95/79,0,-2,0,1,0,-5,-3,1,-8,0,-1,-5,2,7,0,-9,9,1,-3,4,0,-8,16,9,0
-9/40,0,-3,0,0,4,-5,1,1,-3,6,1,-10,8,10,-6,6,6,-3,12,-13,7,-10,4,0,-3
-9/23,0,0,2,1,-1,1,1,1,0,4,-5,6,12,4,-6,1,-11,-4,8,-12,-11,-14,-11,6,12
-1007/3,0,0,4,-5,0,4,-1,1,-8,6,-9,-7,1,4,6,-10,-4,-2,2,2,-9,13,-4,5,8
-1006,1,-2,1,1,2,-5,2,0,2,0,8,-6,-3,-1,0,-3,6,4,4,14,-5,10,-16,-15,12
-15/88,0,0,0,-5,-2,-5,6,-2,-8,3,3,-6,-6,-7,-4,-2,-14,13,16,8,1,-6,16,8,-14
-96/29,0,0,2,1,-1,6,-4,-2,3,-6,8,-8,6,-1,0,-14,-11,-5,4,8,14,4,17,12,-9
-496,0,-2,1,0,6,4,2,-2,6,-8,-10,-7,0,4,0,-12,10,1,0,2,2,-8,12,-12,14
-991,0,-2,2,3,6,2,6,1,-8,-3,2,-2,-3,-2,-6,6,6,-1,-7,4,-2,15,2,6,3
91/4,0,2,1,1,0,-7,-1,1,-8,4,0,-3,-2,-12,7,3,1,8,8,3,-6,-16,12,6,2
90/7,-1,0,0,-5,4,4,-3,1,-8,-5,-10,-10,-9,-10,-2,6,-2,-7,-12,16,-13,-14,11,10,8
72/61,0,-3,0,1,-5,-5,2,1,4,-3,-8,-2,6,-1,13,10,-11,-4,2,6,-10,4,-4,18,-14
68/61,0,-2,0,0,-3,-1,-8,-2,-8,9,-7,-7,4,10,0,-3,0,-4,12,11,-2,-5,9,-14,1
35/27,0,0,0,1,4,-1,6,1,-8,-8,1,-2,-6,-2,4,6,6,8,-12,-6,-6,6,6,-6,-13
73/57,0,0,2,3,0,6,5,-2,-3,3,-10,-11,-7,-3,-8,-7,0,-6,14,-8,-11,-15,-16,6,8
89/25,0,-2,0,3,-3,0,-4,1,6,3,3,-2,-6,8,0,6,-4,1,8,-12,4,-10,12,-13,0
87/26,0,0,-3,1,0,-2,-3,-2,2,-10,-9,-5,0,2,-11,-6,-4,10,2,-4,12,10,-4,2,2
-63/103,0,-3,1,1,0,4,2,1,3,4,3,-1,-6,-7,10,4,6,1,8,-3,0,12,11,-7,-18
-67/103,0,-2,0,1,0,0,4,-2,-9,2,0,10,-4,5,-7,-10,-4,4,-5,13,8,1,12,0,-12
-35/26,0,-2,0,1,4,-2,5,-2,-9,-7,2,-7,6,4,-2,6,0,10,-13,8,-5,4,2,5,-14
-71/51,0,0,1,3,-3,-6,-2,1,6,-4,-4,-11,-6,-6,0,10,-9,10,-14,-12,-14,10,10,-12,13
88/83,0,-2,0,3,0,0,1,1,-8,6,4,10,1,7,8,6,-4,-13,-4,-15,-10,-7,-16,8,2
83/81,0,0,3,-5,4,-6,-4,1,-3,7,6,5,12,6,6,2,4,-13,-2,-1,14,0,0,-14,-2
56/11,0,2,4,1,-2,4,-6,1,-8,9,-1,-3,6,4,-6,-12,0,0,4,-3,-11,-4,-16,-12,-6
58/19,-1,2,3,1,6,2,6,-2,-4,-10,-8,-2,6,4,-6,6,-9,-3,4,-3,-14,13,6,9,5
-19/322,0,-2,-3,-5,-5,0,-6,1,0,9,2,-3,10,4,-6,-3,-4,13,14,-15,-2,-12,12,-6,-9
-14/321,1,0,0,1,-3,2,1,-2,4,6,1,-3,-7,4,6,5,6,-8,12,9,-13,6,4,-6,14
-10/159,1,0,0,-5,0,2,-3,1,-3,7,-9,2,-7,-7,0,5,0,-11,3,-3,2,-15,-15,-12,2
-18/317,-1,-3,4,-5,0,6,2,-2,-4,0,-2,-2,-3,9,0,6,-13,1,12,-12,2,-10,2,-1,9
-33/644,0,0,3,-5,0,6,-3,-2,0,0,10,-7,0,4,-8,6,-12,13,2,7,-11,-4,4,-15,8
